titres.p,geos.clean.lat,geos.clean.long,imgs.p,liens_url,lat.wgs84,lon.wgs84,liens_url_titre,liens_img,views,num_vueswiki
Lac des Cordes,44° 50′ 42″ N, 6° 47′ 20″ E,//upload.wikimedia.org/wikipedia/commons/thumb/4/40/Lac_des_Cordes.JPG/280px-Lac_des_Cordes.JPG,http://fr.wikipedia.org/wiki/Lac_des_Cordes,44.845,6.78888888888889,Lac_des_Cordes,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Lac_des_Cordes.JPG/280px-Lac_des_Cordes.JPG,1866,312
Lac Maggiore,42° 23′ 33″ N, 8° 59′ 04″ E,//upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Lac-Maggiore.jpg/280px-Lac-Maggiore.jpg,http://fr.wikipedia.org/wiki/Lac_Maggiore,42.3925,8.98444444444444,Lac_Maggiore,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Lac-Maggiore.jpg/280px-Lac-Maggiore.jpg,1857,313
Étang du Bois d'amour,47° 53′ 18″ N, 2° 50′ 40″ O,//upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Etang_Bois_Amour_Locmine.jpg/280px-Etang_Bois_Amour_Locmine.jpg,http://fr.wikipedia.org/wiki/Étang_du_Bois_d'amour,47.8883333333333,-2.84444444444444,Étang_du_Bois_d'amour,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Etang_Bois_Amour_Locmine.jpg/280px-Etang_Bois_Amour_Locmine.jpg,1851,314
Lac de Casteljaloux,44° 17′ 35″ N, 0° 04′ 16″ E,"Error in .[[1]] : indice hors limites
",http://fr.wikipedia.org/wiki/Lac_de_Casteljaloux,44.2930555555556,0.0711111111111111,Lac_de_Casteljaloux,"https:Error in .[[1]] : indice hors limites
",1843,315
Lacs de Marinet,44° 33′ 51″ N, 6° 51′ 57″ E,//upload.wikimedia.org/wikipedia/commons/thumb/0/00/Lac_Marinets.jpg/280px-Lac_Marinets.jpg,http://fr.wikipedia.org/wiki/Lacs_de_Marinet,44.5641666666667,6.86583333333333,Lacs_de_Marinet,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Lac_Marinets.jpg/280px-Lac_Marinets.jpg,1836,316
Lac de Fontaine,46° 19′ 25″ N, 6° 44′ 35″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_Fontaine,46.3236111111111,6.74305555555556,Lac_de_Fontaine,,1820,317
Lac de la Vecchia,45° 10′ 32″ N, 6° 56′ 43″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Lago_della_Vecchia_Alpi_Cozie.jpg/280px-Lago_della_Vecchia_Alpi_Cozie.jpg,http://fr.wikipedia.org/wiki/Lac_de_la_Vecchia,45.1755555555556,6.94527777777778,Lac_de_la_Vecchia,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Lago_della_Vecchia_Alpi_Cozie.jpg/280px-Lago_della_Vecchia_Alpi_Cozie.jpg,1796,318
Lac d'Argento,42° 22′ 55″ N, 8° 56′ 23″ E,//upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Lac_d%27Argentu.jpg/280px-Lac_d%27Argentu.jpg,http://fr.wikipedia.org/wiki/Lac_d'Argento,42.3819444444445,8.93972222222222,Lac_d'Argento,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Lac_d%27Argentu.jpg/280px-Lac_d%27Argentu.jpg,1782,319
Lacs de Morgon,44° 20′ 08″ N, 6° 54′ 33″ E,//upload.wikimedia.org/wikipedia/commons/thumb/9/97/Lakes_of_Morgon_%28Tin%C3%A9e%2C_French_Alps%29.jpeg/280px-Lakes_of_Morgon_%28Tin%C3%A9e%2C_French_Alps%29.jpeg,http://fr.wikipedia.org/wiki/Lacs_de_Morgon,44.3355555555556,6.90916666666667,Lacs_de_Morgon,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Lakes_of_Morgon_%28Tin%C3%A9e%2C_French_Alps%29.jpeg/280px-Lakes_of_Morgon_%28Tin%C3%A9e%2C_French_Alps%29.jpeg,1762,320
Lac Flammarion,16° 02′ 01″ N, 61° 39′ 21″ O,//upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Citerne.JPG/280px-Citerne.JPG,http://fr.wikipedia.org/wiki/Lac_Flammarion,16.0336111111111,-61.6558333333333,Lac_Flammarion,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Citerne.JPG/280px-Citerne.JPG,1739,321
Lac du Jotty,46° 17′ 44″ N, 6° 37′ 00″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_du_Jotty,46.2955555555556,6.61666666666667,Lac_du_Jotty,,1736,322
Lac des Évettes,45° 21′ 20″ N, 7° 06′ 55″ E,//upload.wikimedia.org/wikipedia/commons/thumb/7/70/Lac_des_Evettes.jpg/280px-Lac_des_Evettes.jpg,http://fr.wikipedia.org/wiki/Lac_des_Évettes,45.3555555555556,7.11527777777778,Lac_des_Évettes,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Lac_des_Evettes.jpg/280px-Lac_des_Evettes.jpg,1719,323
Lac d'Avoriaz,46° 11′ 08″ N, 6° 46′ 57″ E,//upload.wikimedia.org/wikipedia/commons/thumb/8/89/Avoriaz_anne_l.jpg/250px-Avoriaz_anne_l.jpg,http://fr.wikipedia.org/wiki/Lac_d'Avoriaz,46.1855555555556,6.7825,Lac_d'Avoriaz,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Avoriaz_anne_l.jpg/250px-Avoriaz_anne_l.jpg,1718,324
Lac de Pététoz,46° 11′ 37″ N, 6° 35′ 15″ E,//upload.wikimedia.org/wikipedia/commons/thumb/0/09/Lac-petetoz1.JPG/200px-Lac-petetoz1.JPG,http://fr.wikipedia.org/wiki/Lac_de_Pététoz,46.1936111111111,6.5875,Lac_de_Pététoz,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Lac-petetoz1.JPG/200px-Lac-petetoz1.JPG,1718,325
Lac de Sampolo,42° 05′ 45″ N, 9° 16′ 43″ E,//upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Lavu_di_Sampolu.JPG/280px-Lavu_di_Sampolu.JPG,http://fr.wikipedia.org/wiki/Lac_de_Sampolo,42.0958333333333,9.27861111111111,Lac_de_Sampolo,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Lavu_di_Sampolu.JPG/280px-Lavu_di_Sampolu.JPG,1688,326
Lac des Sirènes,43° 44′ 11″ N, 6° 20′ 29″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_des_Sirènes,43.7363888888889,6.34138888888889,Lac_des_Sirènes,,1681,327
Étang de Carcraon,47° 58′ N, 1° 14′ O,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Étang_de_Carcraon,47.9666666666667,-1.23333333333333,Étang_de_Carcraon,,1674,328
Étang de La Capelle,44° 02′ 39″ N, 4° 32′ 37″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Étang_de_La_Capelle,44.0441666666667,4.54361111111111,Étang_de_La_Capelle,,1673,329
Lac de Roy,46° 08′ 35″ N, 6° 34′ 25″ E,//upload.wikimedia.org/wikipedia/commons/thumb/4/43/Lacderoy01.JPG/250px-Lacderoy01.JPG,http://fr.wikipedia.org/wiki/Lac_de_Roy,46.1430555555556,6.57361111111111,Lac_de_Roy,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Lacderoy01.JPG/250px-Lacderoy01.JPG,1672,330
Lac de Gaschet,16° 25′ 00″ N, 61° 29′ 00″ O,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_Gaschet,16.4166666666667,-61.4833333333333,Lac_de_Gaschet,,1662,331
Lac du Fioget,46° 39′ 50″ N, 5° 54′ 40″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Lac_du_Fioget_-_Jura_%28France%29.JPG/280px-Lac_du_Fioget_-_Jura_%28France%29.JPG,http://fr.wikipedia.org/wiki/Lac_du_Fioget,46.6638888888889,5.91111111111111,Lac_du_Fioget,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Lac_du_Fioget_-_Jura_%28France%29.JPG/280px-Lac_du_Fioget_-_Jura_%28France%29.JPG,1654,332
Lac Nère,42° 50′ 06″ N, 0° 12′ 11″ O,//upload.wikimedia.org/wikipedia/commons/thumb/1/10/Lac_Nere.JPG/280px-Lac_Nere.JPG,http://fr.wikipedia.org/wiki/Lac_Nère_(Marcadau),42.835,-0.203055555555556,Lac_Nère_(Marcadau),https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Lac_Nere.JPG/280px-Lac_Nere.JPG,1654,333
Lac de Galiera,42° 13′ 08″ N, 9° 03′ 17″ E,//upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Lac_de_Galiera_2.jpg/280px-Lac_de_Galiera_2.jpg,http://fr.wikipedia.org/wiki/Lac_de_Galiera,42.2188888888889,9.05472222222222,Lac_de_Galiera,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Lac_de_Galiera_2.jpg/280px-Lac_de_Galiera_2.jpg,1647,334
Étang de la Provostière,47° 31′ 35″ N, 1° 20′ 09″ O,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Étang_de_la_Provostière,47.5263888888889,-1.33583333333333,Étang_de_la_Provostière,,1642,335
Lac de Pluvis,45° 38′ 22″ N, 5° 35′ 05″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_Pluvis,45.6394444444444,5.58472222222222,Lac_de_Pluvis,,1630,336
Lac de Bise,46° 19′ 45″ N, 6° 45′ 48″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_Bise,46.3291666666667,6.76333333333333,Lac_de_Bise,,1626,337
Lac de Tavaneuse,46° 14′ 06″ N, 6° 43′ 12″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/ca/CollectCP%28ant%C3%A91940%29-0012.jpg/280px-CollectCP%28ant%C3%A91940%29-0012.jpg,http://fr.wikipedia.org/wiki/Lac_de_Tavaneuse,46.235,6.72,Lac_de_Tavaneuse,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/CollectCP%28ant%C3%A91940%29-0012.jpg/280px-CollectCP%28ant%C3%A91940%29-0012.jpg,1585,338
Étang de Mirande,47° 04′ 42″ N, 56° 19′ 31″ O,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Étang_de_Mirande,47.0783333333333,-56.3252777777778,Étang_de_Mirande,,1578,339
Lac du Pont à l'Age,46° 05′ 49″ N, 1° 28′ 22″ E,//upload.wikimedia.org/wikipedia/commons/thumb/3/31/Lac_du_Pont_%C3%A0_l%27Age.jpeg/280px-Lac_du_Pont_%C3%A0_l%27Age.jpeg,http://fr.wikipedia.org/wiki/Lac_du_Pont_à_l'Age,46.0969444444445,1.47277777777778,Lac_du_Pont_à_l'Age,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Lac_du_Pont_%C3%A0_l%27Age.jpeg/280px-Lac_du_Pont_%C3%A0_l%27Age.jpeg,1575,340
Lacs de Prals,44° 04′ 53″ N, 7° 22′ 40″ E,//upload.wikimedia.org/wikipedia/commons/thumb/1/13/Lacs_prals.jpg/280px-Lacs_prals.jpg,http://fr.wikipedia.org/wiki/Lacs_de_Prals,44.0813888888889,7.37777777777778,Lacs_de_Prals,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Lacs_prals.jpg/280px-Lacs_prals.jpg,1573,341
Lac du Ceppu,42° 25′ 19″ N, 8° 51′ 35″ E,//upload.wikimedia.org/wikipedia/commons/thumb/6/69/Ceppu1.jpg/280px-Ceppu1.jpg,http://fr.wikipedia.org/wiki/Lac_du_Ceppu,42.4219444444444,8.85972222222222,Lac_du_Ceppu,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Ceppu1.jpg/280px-Ceppu1.jpg,1570,342
Étang du Valvert,48° 04′ 46″ N, 2° 54′ 47″ O,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Étang_du_Valvert,48.0794444444445,-2.91305555555556,Étang_du_Valvert,,1560,343
Étang de Bourg-le-Vieux,44° 08′ 00″ N, 1° 14′ 36″ O,//upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Bourg_le_vieux4.jpg/280px-Bourg_le_vieux4.jpg,http://fr.wikipedia.org/wiki/Étang_de_Bourg_le_Vieux,44.1333333333333,-1.24333333333333,Étang_de_Bourg_le_Vieux,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Bourg_le_vieux4.jpg/280px-Bourg_le_vieux4.jpg,1560,344
Lac de Nielluccio,42° 03′ 42″ N, 9° 08′ 28″ E,//upload.wikimedia.org/wikipedia/commons/thumb/8/84/Lac_de_niellucciu.jpg/280px-Lac_de_niellucciu.jpg,http://fr.wikipedia.org/wiki/Lac_de_Nielluccio,42.0616666666667,9.14111111111111,Lac_de_Nielluccio,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Lac_de_niellucciu.jpg/280px-Lac_de_niellucciu.jpg,1555,345
Lac de Vitalaca,42° 02′ 50″ N, 9° 07′ 16″ E,//upload.wikimedia.org/wikipedia/commons/thumb/1/15/LacVitalaca1.jpg/280px-LacVitalaca1.jpg,http://fr.wikipedia.org/wiki/Lac_de_Vitalaca,42.0472222222222,9.12111111111111,Lac_de_Vitalaca,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/LacVitalaca1.jpg/280px-LacVitalaca1.jpg,1555,346
Lac de Souverols,44° 37′ 38″ N, 3° 03′ 12″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Lac_de_Souveyrols.JPG/280px-Lac_de_Souveyrols.JPG,http://fr.wikipedia.org/wiki/Lac_de_Souverols,44.6272222222222,3.05333333333333,Lac_de_Souverols,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Lac_de_Souveyrols.JPG/280px-Lac_de_Souveyrols.JPG,1553,347
Lac de Bracca,42° 02′ 58″ N, 9° 06′ 54″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_Bracca,42.0494444444444,9.115,Lac_de_Bracca,,1533,348
Lac Égorgeou,44° 43′ 25″ N, 6° 58′ 51″ E,//upload.wikimedia.org/wikipedia/commons/thumb/9/93/Lac_%C3%89gorgeou_nord-est.JPG/280px-Lac_%C3%89gorgeou_nord-est.JPG,http://fr.wikipedia.org/wiki/Lac_Égorgeou,44.7236111111111,6.98083333333333,Lac_Égorgeou,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Lac_%C3%89gorgeou_nord-est.JPG/280px-Lac_%C3%89gorgeou_nord-est.JPG,1526,349
Lac Blanc,44° 07′ 00″ N, 7° 22′ 46″ E,//upload.wikimedia.org/wikipedia/commons/thumb/3/39/Lac_blanc.jpg/280px-Lac_blanc.jpg,http://fr.wikipedia.org/wiki/Lac_Blanc_(Mercantour),44.1166666666667,7.37944444444444,Lac_Blanc_(Mercantour),https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Lac_blanc.jpg/280px-Lac_blanc.jpg,1525,350
Lac de Tardevant,45° 55′ 29″ N, 6° 31′ 01″ E,//upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Le_lac_de_Tardevant.JPG/280px-Le_lac_de_Tardevant.JPG,http://fr.wikipedia.org/wiki/Lac_de_Tardevant,45.9247222222222,6.51694444444444,Lac_de_Tardevant,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Le_lac_de_Tardevant.JPG/280px-Le_lac_de_Tardevant.JPG,1519,351
Étang du Grand-Turlet,45° 59′ 42″ N, 5° 01′ 11″ E,//upload.wikimedia.org/wikipedia/commons/thumb/6/67/Etang_Grand_Turlet.JPG/280px-Etang_Grand_Turlet.JPG,http://fr.wikipedia.org/wiki/Étang_du_Grand-Turlet,45.995,5.01972222222222,Étang_du_Grand-Turlet,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Etang_Grand_Turlet.JPG/280px-Etang_Grand_Turlet.JPG,1502,352
Étang de Santa Giulia,41° 31′ 29″ N, 9° 16′ 12″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Etang_de_Santa_Giulia_01.JPG/280px-Etang_de_Santa_Giulia_01.JPG,http://fr.wikipedia.org/wiki/Étang_de_Santa_Giulia,41.5247222222222,9.27,Étang_de_Santa_Giulia,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Etang_de_Santa_Giulia_01.JPG/280px-Etang_de_Santa_Giulia_01.JPG,1494,353
Lac de Darbon,46° 20′ 37″ N, 6° 44′ 53″ E,//upload.wikimedia.org/wikipedia/commons/thumb/4/41/LacDarbon.jpg/250px-LacDarbon.jpg,http://fr.wikipedia.org/wiki/Lac_de_Darbon,46.3436111111111,6.74805555555556,Lac_de_Darbon,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/LacDarbon.jpg/250px-LacDarbon.jpg,1487,354
Étang du Pont de Fer,47° 28′ 00″ N, 2° 25′ 25″ O,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Étang_du_Pont_de_Fer,47.4666666666667,-2.42361111111111,Étang_du_Pont_de_Fer,,1482,355
Lac des Chambres,46° 06′ 04″ N, 6° 47′ 33″ E,//upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Lac_des_Chambres.jpg/280px-Lac_des_Chambres.jpg,http://fr.wikipedia.org/wiki/Lac_des_Chambres,46.1011111111111,6.7925,Lac_des_Chambres,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Lac_des_Chambres.jpg/280px-Lac_des_Chambres.jpg,1480,356
Lac de la Fous,44° 06′ 10″ N, 7° 23′ 50″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Lac_de_la_Fous.jpg/280px-Lac_de_la_Fous.jpg,http://fr.wikipedia.org/wiki/Lac_de_la_Fous,44.1027777777778,7.39722222222222,Lac_de_la_Fous,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Lac_de_la_Fous.jpg/280px-Lac_de_la_Fous.jpg,1476,357
Lac de l'Entonnoir,46° 49′ 50″ N, 6° 12′ 10″ E,//upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Belv%C3%A9d%C3%A8re_de_Chatel-V%C3%A9ron_-_img_41781.jpg/280px-Belv%C3%A9d%C3%A8re_de_Chatel-V%C3%A9ron_-_img_41781.jpg,http://fr.wikipedia.org/wiki/Lac_de_l'Entonnoir,46.8305555555556,6.20277777777778,Lac_de_l'Entonnoir,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Belv%C3%A9d%C3%A8re_de_Chatel-V%C3%A9ron_-_img_41781.jpg/280px-Belv%C3%A9d%C3%A8re_de_Chatel-V%C3%A9ron_-_img_41781.jpg,1463,358
Lac de Bettaniella,42° 12′ 38″ N, 9° 03′ 16″ E,//upload.wikimedia.org/wikipedia/commons/thumb/4/40/Lavu_di_Betaniella.png/280px-Lavu_di_Betaniella.png,http://fr.wikipedia.org/wiki/Lac_de_Bettaniella,42.2105555555556,9.05444444444445,Lac_de_Bettaniella,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Lavu_di_Betaniella.png/280px-Lavu_di_Betaniella.png,1446,359
Lac Lérié,45° 02′ 52″ N, 6° 14′ 03″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Lérié,45.0477777777778,6.23416666666667,Lac_Lérié,,1436,360
Lac des Brenets,47° 04′ 09″ N, 6° 41′ 52″ E,//upload.wikimedia.org/wikipedia/commons/thumb/0/08/Le_Doubs_02.jpg/300px-Le_Doubs_02.jpg,http://fr.wikipedia.org/wiki/Lac_de_Chaillexon,47.0691666666667,6.69777777777778,Lac_de_Chaillexon,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Le_Doubs_02.jpg/300px-Le_Doubs_02.jpg,1436,361
Lac de l'Alesani,42° 17′ 53″ N, 9° 28′ 25″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_l'Alesani,42.2980555555556,9.47361111111111,Lac_de_l'Alesani,,1421,362
Lac de Fenestre,44° 06′ 37″ N, 7° 21′ 45″ E,//upload.wikimedia.org/wikipedia/commons/thumb/6/62/Lac_fenestre.jpg/280px-Lac_fenestre.jpg,http://fr.wikipedia.org/wiki/Lac_de_Fenestre,44.1102777777778,7.3625,Lac_de_Fenestre,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Lac_fenestre.jpg/280px-Lac_fenestre.jpg,1417,363
Lacs des Millefonts,44° 06′ 47″ N, 7° 11′ 22″ E,//upload.wikimedia.org/wikipedia/commons/thumb/7/75/Lacs_millefonts.jpg/280px-Lacs_millefonts.jpg,http://fr.wikipedia.org/wiki/Lacs_des_Millefonts,44.1130555555556,7.18944444444445,Lacs_des_Millefonts,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Lacs_millefonts.jpg/280px-Lacs_millefonts.jpg,1411,364
Barrage de Grandval,44° 55′ 21″ N, 3° 04′ 29″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Barrage_de_Grandval.jpg/280px-Barrage_de_Grandval.jpg,http://fr.wikipedia.org/wiki/Lac_de_Grandval,44.9225,3.07472222222222,Lac_de_Grandval,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Barrage_de_Grandval.jpg/280px-Barrage_de_Grandval.jpg,1409,365
Lac de Cristol,44° 59′ 38″ N, 6° 35′ 24″ E,//upload.wikimedia.org/wikipedia/commons/thumb/5/51/Panorama_lac_cristol.jpg/280px-Panorama_lac_cristol.jpg,http://fr.wikipedia.org/wiki/Lac_de_Cristol,44.9938888888889,6.59,Lac_de_Cristol,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Panorama_lac_cristol.jpg/280px-Panorama_lac_cristol.jpg,1404,366
Lac du Vallon,44° 58′ 39″ N, 6° 01′ 09″ E,//upload.wikimedia.org/wikipedia/commons/thumb/9/99/Lac_du_vallon_02.JPG/280px-Lac_du_vallon_02.JPG,http://fr.wikipedia.org/wiki/Lac_du_Vallon,44.9775,6.01916666666667,Lac_du_Vallon,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Lac_du_vallon_02.JPG/280px-Lac_du_vallon_02.JPG,1398,367
Lac de Gers,46° 01′ 36″ N, 6° 43′ 45″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Gers03.JPG/280px-Gers03.JPG,http://fr.wikipedia.org/wiki/Lac_de_Gers,46.0266666666667,6.72916666666667,Lac_de_Gers,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Gers03.JPG/280px-Gers03.JPG,1375,368
Lacs de Batboucou,42° 51′ 54″ N, 0° 19′ 30″ O,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Lacs_de_Batboucou.JPG/280px-Lacs_de_Batboucou.JPG,http://fr.wikipedia.org/wiki/Lacs_de_Batboucou,42.865,-0.325,Lacs_de_Batboucou,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Lacs_de_Batboucou.JPG/280px-Lacs_de_Batboucou.JPG,1368,369
Lacs Bessons,44° 08′ 13″ N, 7° 19′ 13″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Lacs_bessons.jpg/280px-Lacs_bessons.jpg,http://fr.wikipedia.org/wiki/Lacs_Bessons,44.1369444444444,7.32027777777778,Lacs_Bessons,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Lacs_bessons.jpg/280px-Lacs_bessons.jpg,1368,370
Lac de la Mouille,46° 15′ 45″ N, 6° 51′ 17″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_la_Mouille,46.2625,6.85472222222222,Lac_de_la_Mouille,,1367,371
Barrage de Roselend,45° 41′ 03″ N, 6° 37′ 11″ E,//upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Barrage_de_Roselend_2.jpg/280px-Barrage_de_Roselend_2.jpg,http://fr.wikipedia.org/wiki/Lac_de_Roselend,45.6841666666667,6.61972222222222,Lac_de_Roselend,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Barrage_de_Roselend_2.jpg/280px-Barrage_de_Roselend_2.jpg,1365,372
Lac Niré,44° 06′ 00″ N, 7° 24′ 35″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Lac_Nir%C3%A9.jpg/280px-Lac_Nir%C3%A9.jpg,http://fr.wikipedia.org/wiki/Lac_Niré,44.1,7.40972222222222,Lac_Niré,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Lac_Nir%C3%A9.jpg/280px-Lac_Nir%C3%A9.jpg,1356,373
Lac de Pozzolo,42° 12′ 53″ N, 9° 03′ 47″ E,//upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Pozz2.jpg/280px-Pozz2.jpg,http://fr.wikipedia.org/wiki/Lac_de_Pozzolo,42.2147222222222,9.06305555555556,Lac_de_Pozzolo,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Pozz2.jpg/280px-Pozz2.jpg,1344,374
Lac d'Ansabère,42° 53′ 15″ N, 0° 42′ 31″ O,//upload.wikimedia.org/wikipedia/commons/thumb/0/06/Lac_Ansabere01-Aspe-4643~2015_07_28.JPG/280px-Lac_Ansabere01-Aspe-4643~2015_07_28.JPG,http://fr.wikipedia.org/wiki/Lac_d'Ansabère,42.8875,-0.708611111111111,Lac_d'Ansabère,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Lac_Ansabere01-Aspe-4643~2015_07_28.JPG/280px-Lac_Ansabere01-Aspe-4643~2015_07_28.JPG,1340,375
Lac de Plaa de Prat,42° 51′ 43″ N, 0° 13′ 41″ O,//upload.wikimedia.org/wikipedia/commons/thumb/5/56/Plaa_de_Prat_2.jpg/280px-Plaa_de_Prat_2.jpg,http://fr.wikipedia.org/wiki/Lac_de_Plaa_de_Prat,42.8619444444445,-0.228055555555556,Lac_de_Plaa_de_Prat,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Plaa_de_Prat_2.jpg/280px-Plaa_de_Prat_2.jpg,1339,376
